id,agency,complaint,descriptor,street,borough
40708324,Department of Transportation,Street Condition,Plate Condition - Noisy,2 AVENUE,MANHATTAN
40710455,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,PARSONS BOULEVARD,QUEENS
40712157,Department of Health and Mental Hygiene,Indoor Air Quality,Other (Explain Below),BARCLAY STREET,MANHATTAN
40713582,Department of Buildings,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,HILLSIDE AVENUE,QUEENS
40709248,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,112 STREET,QUEENS
40713983,Department of Environmental Protection,Water System,Hydrant Running (WC3),BRONX PARK SOUTH,BRONX
40718145,BCC - Queens West,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,102 AVENUE,QUEENS
40711468,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,76 STREET,QUEENS
40712839,New York City Police Department,Blocked Driveway,No Access,HILLSIDE AVENUE,QUEENS
40711035,Department of Parks and Recreation,Maintenance or Facility,Graffiti or Vandalism,,BRONX
40711139,New York City Police Department,Noise - Vehicle,Engine Idling,PARSONS BOULEVARD,QUEENS
40706813,New York City Police Department,Illegal Parking,Blocked Hydrant,WAKEMAN PLACE,BROOKLYN
40709693,Department of Transportation,Street Light Condition,Street Light Out,FLATBUSH AVENUE,BROOKLYN
40713082,New York City Police Department,Noise - Residential,Loud Music/Party,118 STREET,QUEENS
40825422,Department of Buildings,General Construction/Plumbing,Building Permit - None,FENIMORE STREET,BROOKLYN
40711198,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,NAGLE AVENUE,MANHATTAN
40709104,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,NAGLE AVENUE,MANHATTAN
40706504,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,NAGLE AVENUE,MANHATTAN
40714002,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),133 STREET,QUEENS
40713058,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,BAY RIDGE AVENUE,BROOKLYN
40706084,New York City Police Department,Noise - Residential,Banging/Pounding,78 AVENUE,QUEENS
40711921,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,194 STREET,QUEENS
40706271,New York City Police Department,Blocked Driveway,No Access,87 STREET,BROOKLYN
40712230,New York City Police Department,Illegal Parking,Blocked Hydrant,EAST 73 STREET,MANHATTAN
40714858,New York City Police Department,Derelict Vehicle,With License Plate,GRANT AVENUE,BRONX
40714688,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,CONKLIN AVENUE,BROOKLYN
40708339,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),THURSTON STREET,STATEN ISLAND
40723178,BCC - Brooklyn South,Sweeping/Missed,3A Sweeping/Missed,,BROOKLYN
40715952,BCC - Queens West,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,21 STREET,QUEENS
40712523,New York City Police Department,Blocked Driveway,No Access,LINDEN STREET,BROOKLYN
40709226,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,PHELAN PLACE,BRONX
40707721,Senior Citizen Rent Increase Exemption Unit,SCRIE,Rent Discrepancy,,BROOKLYN
40705986,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,SOUTH OXFORD STREET,BROOKLYN
40707907,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,3 AVENUE,MANHATTAN
40721628,BCC - Manhattan,Derelict Vehicles,14 Derelict Vehicles,CABRINI BOULEVARD,MANHATTAN
40713253,Department of Consumer Affairs,DCA / DOH New License Application Request,Full Term Mobile Food Vendor License,,Unspecified
40713519,HRA Benefit Card Replacement,Benefit Card Replacement,Medicaid,,Unspecified
40712962,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,NAGLE AVENUE,MANHATTAN
40711193,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,NAGLE AVENUE,MANHATTAN
40710959,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,NAGLE AVENUE,MANHATTAN
40707611,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,NAGLE AVENUE,MANHATTAN
40706775,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,NAGLE AVENUE,MANHATTAN
40720548,BCC - Brooklyn North,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,,BROOKLYN
40706074,New York City Police Department,Derelict Vehicle,With License Plate,90 STREET,QUEENS
40715011,BCC - Brooklyn North,Derelict Vehicles,14 Derelict Vehicles,BARBEY STREET,BROOKLYN
40712026,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,ADAM C POWELL BOULEVARD,MANHATTAN
40709438,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,SELWYN AVENUE,BRONX
40709234,Department of Housing Preservation and Development,GENERAL,COOKING GAS,SELWYN AVENUE,BRONX
40706750,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,SELWYN AVENUE,BRONX
40714150,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,SELWYN AVENUE,BRONX
40714631,Department of Transportation,Curb Condition,Broken Curb,WEST 40 STREET,MANHATTAN
40709340,Department of Transportation,Broken Parking Meter,Coin or Card Did Not Register,,BROOKLYN
40713121,New York City Police Department,Blocked Driveway,No Access,131 STREET,QUEENS
40708031,New York City Police Department,Blocked Driveway,Partial Access,115 STREET,QUEENS
40707732,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,8 AVENUE,BROOKLYN
40713057,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,29 STREET,QUEENS
40706093,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,WHITE PLAINS ROAD,BRONX
40709207,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,PHELAN PLACE,BRONX
40712685,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,SELWYN AVENUE,BRONX
40706612,Department of Housing Preservation and Development,GENERAL,COOKING GAS,SELWYN AVENUE,BRONX
40708444,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,SELWYN AVENUE,BRONX
40708446,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,SELWYN AVENUE,BRONX
40708007,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,EAST 163 STREET,BRONX
40714609,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,STATEN ISLAND
40711344,Department of Transportation,Traffic Signal Condition,Veh Signal Head,,MANHATTAN
40706883,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,EAST 31 STREET,BROOKLYN
40714550,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,VALDEMAR AVENUE,STATEN ISLAND
40709156,Department of Parks and Recreation,DPR Internal,Aided/Injury,,MANHATTAN
40711936,Department of Consumer Affairs,DCA / DOH New License Application Request,Full Term Mobile Food Unit Permit,,Unspecified
40708079,Department of Transportation,Street Condition,Pothole,WEST   40 STREET,MANHATTAN
40712582,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint - Passenger,,MANHATTAN
40713451,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,AVENUE J,BROOKLYN
40706844,New York City Police Department,Illegal Parking,Detached Trailer,BABYLON AVENUE,QUEENS
40711658,New York City Police Department,Vending,In Prohibited Area,3 AVENUE,BROOKLYN
40714770,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,BARCLAY AVENUE,QUEENS
40712684,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,SELWYN AVENUE,BRONX
40711801,Department of Housing Preservation and Development,GENERAL,COOKING GAS,SELWYN AVENUE,BRONX
40705817,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,SELWYN AVENUE,BRONX
40707557,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,SELWYN AVENUE,BRONX
40711138,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,FR CAPODANNO BOULEVARD,STATEN ISLAND
40713868,HealthCare Connections,Housing Options,Other Housing Options,,BROOKLYN
40714865,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,AVA PLACE,QUEENS
41249310,Department of Buildings,General Construction/Plumbing,Building Permit - None,ELIZABETH STREET,MANHATTAN
41795899,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,WEST  181 STREET,MANHATTAN
40712493,Operations Unit - Department of Homeless Services,Homeless Person Assistance,,3 AVENUE,MANHATTAN
40712366,New York City Police Department,Noise - Residential,Banging/Pounding,SHORE FRONT PARKWAY,QUEENS
40708450,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,SELWYN AVENUE,BRONX
40710081,Department of Housing Preservation and Development,GENERAL,COOKING GAS,SELWYN AVENUE,BRONX
40713241,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,SELWYN AVENUE,BRONX
40714149,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,SELWYN AVENUE,BRONX
40712852,New York City Police Department,Illegal Parking,Parking Permit Improper Use,NICHOLAS AVENUE,STATEN ISLAND
40711706,Department of Transportation,Street Condition,Cave-in,EAST 178 STREET,BRONX
40714026,New York City Police Department,Homeless Encampment,N/A,NICHOLAS AVENUE,STATEN ISLAND
40710923,Department of Transportation,Street Condition,Defective Hardware,37 AVENUE,QUEENS
40705874,Department of Parks and Recreation,Maintenance or Facility,Structure - Indoors,,BROOKLYN
40720544,BCC - Brooklyn North,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,COMMERCIAL STREET,BROOKLYN
40706989,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,SAINT MARKS AVENUE,BROOKLYN
40707684,New York City Police Department,Illegal Parking,Commercial Overnight Parking,,QUEENS
41799111,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,GRAND CONCOURSE,BRONX
40705792,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,NAGLE AVENUE,MANHATTAN
40713807,Department of Transportation,Broken Parking Meter,Coin or Card Did Not Register,,BROOKLYN
40714963,New York City Police Department,Illegal Parking,Blocked Bike Lane,WEST STREET,MANHATTAN
40709271,HRA Benefit Card Replacement,Benefit Card Replacement,Medicaid,,Unspecified
40717306,BCC - Brooklyn South,Missed Collection (All Materials),1R Missed Recycling-All Materials,57 STREET,BROOKLYN
40712618,Department of Transportation,Traffic Signal Condition,LED Lense,,BRONX
40705845,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,SELWYN AVENUE,BRONX
40714118,Department of Housing Preservation and Development,GENERAL,COOKING GAS,SELWYN AVENUE,BRONX
40706746,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,SELWYN AVENUE,BRONX
40713833,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,SELWYN AVENUE,BRONX
40711168,Economic Development Corporation,Noise - Helicopter,Other,UNION TURNPIKE,Unspecified
40705980,Department of Environmental Protection,Water System,Dirty Water (WE),AVA PLACE,QUEENS
40713640,New York City Police Department,Derelict Vehicle,With License Plate,125 STREET,QUEENS
40712002,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,FOUNTAIN AVENUE,BROOKLYN
40707186,New York City Police Department,Blocked Driveway,Partial Access,KEW GARDENS ROAD,QUEENS
40711959,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,DORCHESTER ROAD,BROOKLYN
40707768,New York City Police Department,Illegal Parking,Blocked Sidewalk,70 STREET,QUEENS
40711449,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),,QUEENS
40707731,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,63 STREET,BROOKLYN
40706752,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,SELWYN AVENUE,BRONX
40712635,Department of Housing Preservation and Development,GENERAL,COOKING GAS,SELWYN AVENUE,BRONX
40712682,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,SELWYN AVENUE,BRONX
40712009,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,SELWYN AVENUE,BRONX
40711265,Department of Parks and Recreation,New Tree Request,For One Address,3 AVENUE,BROOKLYN
40709650,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,115 AVENUE,QUEENS
40814528,Department of Buildings,General Construction/Plumbing,Building Permit - None,WEST 5 STREET,BROOKLYN
40712200,New York City Police Department,Noise - Residential,Banging/Pounding,BOND STREET,BROOKLYN
40707148,Department of Parks and Recreation,New Tree Request,For One Address,EAST 19 STREET,BROOKLYN
40713015,New York City Police Department,Illegal Parking,Blocked Sidewalk,ARLINGTON AVENUE,BRONX
40706092,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,18 AVENUE,BROOKLYN
40707407,Department of Housing Preservation and Development,GENERAL,VENTILATION SYSTEM,OCEAN AVENUE,BROOKLYN
40714511,Department of Environmental Protection,Water System,Dirty Water (WE),67 STREET,BROOKLYN
40709841,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,QUEENS
40712340,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,45 STREET,BROOKLYN
40709067,New York City Police Department,Illegal Parking,Blocked Bike Lane,8 AVENUE,MANHATTAN
40710774,New York City Police Department,Blocked Driveway,Partial Access,GRANGER STREET,QUEENS
40705716,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,BEACH   68 STREET,QUEENS
40711129,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,WEST  183 STREET,MANHATTAN
40711081,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,SELWYN AVENUE,BRONX
40709171,Department of Housing Preservation and Development,GENERAL,COOKING GAS,SELWYN AVENUE,BRONX
40707595,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,SELWYN AVENUE,BRONX
40711067,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,SELWYN AVENUE,BRONX
40714013,Department of Health and Mental Hygiene,Unleashed Dog,Unleashed Dog in Public,HOYT STREET,BROOKLYN
40712160,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,WEST  181 STREET,MANHATTAN
40711104,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,WEST  181 STREET,MANHATTAN
40710349,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,WEST  181 STREET,MANHATTAN
40710264,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,WEST  181 STREET,MANHATTAN
40707517,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,AMBER STREET,BROOKLYN
40706626,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,AMBER STREET,BROOKLYN
40705719,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,AMBER STREET,BROOKLYN
40705538,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,RIDGECREST AVENUE,STATEN ISLAND
40710363,New York City Police Department,Illegal Parking,Blocked Hydrant,215 STREET,QUEENS
40717489,A - Brooklyn,Dirty Conditions,E3 Dirty Sidewalk,,BROOKLYN
